,file,unique_names
1465,florist---florist_02_02_altavista.xml,"floor, flowers, paper, vase, ribbons, window occluded, wall, plants, person occluded, bouquet"
1466,florist---florist_03_01_flickr.xml,"fishtank, floor, plant pot occluded, table, flowers, paper, plant, plant pot, shelves, wall, goldfish bowl, basket, person occluded, bucket"
1467,florist---florist_21_16_flickr.xml,"floor, plant pot occluded, flowers, bus occluded, box, person standing, building, plant, vase, staircase, bucket occluded, steps, stand, plants, person occluded, awning, bucket"
1468,florist---florist_26_02_flickr.xml,"floor, flowers, plant, vase, bucket occluded, plant pot, plant pots, shelves, glass, flower"
1469,florist---florist_40_04_altavista.xml,"floor, ceiling, plant pot occluded, table occluded, statue, plant, iron shelf, lamp occluded, plant pot, wall, plan"
1470,florist---florist_40_09_altavista.xml,"floor, flowers, table occluded, plant, plant pot, wall, guitar"
1471,florist---florist_40_12_altavista.xml,"ceiling, flowers, plant pot, bottle, wall, countert, person crop, plants, person occluded, bucket"
1472,florist---florist_41_11_flickr.xml,"flowers, paper, bucket occluded, wall, plants, sign, bucket"
1473,florist---florist_46_20_altavista.xml,"floor, ceiling, flowers, plant pot, wall, stand, steps, mug, person occluded, door occluded"
1474,florist---florist_73_06_flickr.xml,"plants pot occluded, floor, ceiling, plant pot occluded, flowers, lamp, plant pot, wall, plants, person occluded, plants pot"
1475,florist---Flower_shop_Kuala_Lumpur.xml,"floor, flowers, paper, shelves, wall, basket, pot, bucket"
1476,florist---star_florist.xml,"cuddly toys, floor, ceiling, balloon, flowers, counter, counter occluded, vasel, lamp, vase, wall, plants, shelf, door occluded"
1477,gameroom---AT_01_2B_5492_21A_l.xml,"floor, ceiling, cue, billard table, picture occluded, armchair crop, chair, lamp, door, frame, wall, furniture occluded, wineglass, balls, shelf"
1478,gameroom---AT_98_4_1270_26_l.xml,"armchair, swivel chair, billard table, furniture, handrail, table occluded, plant, door, auxiliary table, floor, ceiling, picture, staircase, door occluded, mirror, cue, lamp, fireplace, wall, ball"
1479,gameroom---AT_99_2_7450_20_l.xml,"curtain, armchair, billard table, handrail, ice bucket, glass, window, vase, stool occluded, fan, floor, ceiling, flowers, bar, armchair occluded, door occluded, lamp, shelves, wall"
1480,gameroom---bt_132294gameroom2.xml,"table football, billard table, sofa occluded, table tenis, beam, person, window, fan, rocking chair, floor, ceiling, decoration, picture, text, lamp, person sitting occluded, wall, ball, person occluded"
1481,gameroom---Catskill_Hall_Recreational_Room.xml,"floor, window, vending machine, sofa crop, tv, table, sofa occluded, table tenis, wall"
1482,gameroom---gameroom2.xml,"floor, cue, cradle crop, billard table, lamp, billard table crop, stool occluded, wall, ball, door occluded"
1483,gameroom---gameroom688.xml,"floor, ceiling, window, cue, armchair, fan lamp, billard table, tape, litter bin, door, wall, chalk, seat, ball"
1484,gameroom---gameroom_c1.xml,"rug, poster, ceiling, floor, door crop, lamp, chair crop, wall, slot machine, slot machines, sign"
1485,gameroom---gameroom_tennis.xml,"floor, ceiling, tv crop, table occluded, lamp, table tenis, billard table crop, person playing crop, person playing occluded, wall, ball, person occluded, sign, paddle, socket"
1486,gameroom---game_room.xml,"text, floor, window, blackboard, balls, billiard table, table tenis, ball, table football occluded, wall, picture, billiard table crop, board occluded"
1487,gameroom---LV_02_04_10915_17_l.xml,"fishtank, billard table, furniture, chair occluded, glass, window, door, sink, floor, ceiling, bar, bottle, picture, faucet, cue, lamp, wall, tray, balls, grille"
1488,gameroom---LV_04_01_0004_22_l.xml,"floor, ceiling, cue, lamp, plant, billard table crop, wall, furniture occluded, picture, grille, door occluded"
1489,gameroom---room381.xml,"floor, ceiling, window, stool, table, billard table, bar, lamp occluded, sofa occluded, lamp, stool occluded, cushion, wall, staircase"
1490,gameroom---sala_de_juegos_03_20_altavista.xml,"floor, ceiling, window, cue, screen, billiard table, bar, lamp, chair crop, ball, chair occluded, fan, wall, person crop, slot machines, person occluded, person"
1491,gameroom---sallejeux567.xml,"floor, ceiling, window, flowers, billard table, lamp, table tenis, vase, wall, picture, slot machines, paddle"
1492,gameroom---salle_de_jeux_03_12_altavista.xml,"floor, ceiling, flask crop, billard table, lamp, table tenis, chair, wall, fire extinguisher, slot machines, pinball"
1493,gameroom---SD_00_06_51275_24_l.xml,"curtain, floor, ceiling, window, cue, tv, billard table, chair crop, chair, plant, door, chair occluded, wall, frame, lamp, staircase, beam"
1494,gameroom---WedSocial_Graceland_GameRoom_2.xml,"floor, ceiling, sing, billard table, table occluded, lamp, sofa occluded, wall, picture"
1495,garage---12_large.xml,"mirror, floor, ceiling, window, broom, brush, buket, briefcase, bicycle, car crop, wall, watering can"
1496,garage---3_CAR_GARAGE_1_1_25782352_std.xml,"motor, floor, ceiling, lamp crop, electric door, wheelbarrow, wall, machines"
1497,garage---Basement_2_.xml,"ladder, jacket, rug, floor, tallboy, ceiling, paint can, broom, can, table, cans, shelves, wall, bulb, bucket"
1498,garage---bens_garage.xml,"drawers, hat, steps, fridge, boots, window, tins, door, floor, ceiling, table, shoes, machine, clothes, fire extinguisher occluded, ladder crop, tools, shelves, wall, hammer, box"
1499,garage---dbl_garage_interior.xml,"door, floor, wall, bicycle occluded"
1500,garage---garage187.xml,"ladder, shovel, floor, ceiling, broom, hose, lamps, lamp, bicycle, shelves, dog, wall, rake crop, tin"
1501,garage---garage66.xml,"step, closet, scooter, ceiling, floor, table, cupboard, bicycle, tools, wall, racket"
1502,garage---Garage7654.xml,"motor, floor, ceiling, metal shutters, door, wall, tin"
1503,garage---garage99.xml,"floor, window, pile of junk, bag, wall, workbench, elevator door, box"
1504,garage---GarageInside.xml,"floor, ceiling, car occluded, lamp, car crop, wall"
1505,garage---GaragePOP_526x800.xml,"drews, ladder, floor, ceiling, stool, bar, shelves, wall, tin, person, bucket"
1506,garage---garajep0.xml,"floor, ceiling, window, ladder occluded, table, furniture, chair, bucket, wall, motorbike, washing machine crop, chairs"
1507,garage---ihs_house_garage_inside.xml,"floor, ceiling, window, boat crop, lamp, trolley, door, steps, wall, workbench"
1508,garage---mso1011_LadderBike_bef1_w609.xml,"ladder, rug, floor, ceiling, bicycle, door, shelves, wall, bicycle wheel, pot, box occluded, bucket"
1509,garage---mso1012_ClothesRackBike_bef_w609.xml,"countertop, hat, shoes occluded, door crop, beam, box occluded, column, window, table occluded, chair crop, floor, ceiling, box crop, cupboard, clothes, bucket, lamp, wall, shelves, bicycle crop, box"
1510,garage---mso1012_FridgeBikes_aft_w609.xml,"floor, ceiling, table, treadmill, cupboard, bicycle, wall, fridge occluded, shelf, box"
1511,garage---salmon_garage_after_gif.xml,"closet, floor, ceiling, taper, handrail, lamp, pane, door, bicycle, steps, wall, column"
1512,garage---ThierGarageStoreHomePage2.xml,"floor, ceiling, window, lamp, cupboard, wall"
1513,garage---tractor_barn_inside.xml,"floor, ceiling, window, window crop, van crop, wall, tractor"
1514,greenhouse---04_06Greenhouse.xml,"window, lamp, plant, plant pot, greenhouse"
1515,greenhouse---DSCN1239.xml,"flowers, plant, greenhouse, plants, flower"
1516,greenhouse---fotos2433.xml,"plant pot occlued, floor, ceiling, plant pot occluded, cactus, plant pot, wall, plants, shelf"
1517,greenhouse---geranium.xml,"flowers, bucket, bucket crop, greenhouse"
1518,greenhouse---green01.xml,"plants, plant, greenhouse"
1519,greenhouse---greenhouse042.xml,"plants, greenhouse"
1520,greenhouse---greenhouse2123.xml,"plant, greenhouse, plant pots, plant pot, pane, bucket occluded, plants"
1521,greenhouse---greenhouse276.xml,"plant pot occluded, bench, hose, plant pot, plants pot, plants, inside greenhouse"
1522,greenhouse---greenhouse6789.xml,"plant pot occluded, flowers, bench, plant pot, plants, inside greenhouse"
1523,greenhouse---greenhouse_1.xml,"plants, inside greenhouse"
1524,greenhouse---Greenhouse_2.xml,"gate, greenhouse, plant pots, plant pot, plants, person"
1525,greenhouse---greenhouse_452.xml,"plant pot, plants, plant, greenhouse"
1526,greenhouse---invernadero01.xml,"plant pot, plants, trays, greenhouse"
1527,greenhouse---invernaderos_fotos_015.xml,"sowing grass, greenhose, hosepipe"
1528,greenhouse---invernadero_flores2.xml,"flowers, plants, greenhouse"
1529,greenhouse---inverna_izq_full.xml,"plants, beam, greenhouse"
1530,greenhouse---med_gallery_3601_179_581844.xml,"plant, greenhouse, plant pot, extractor fan, box"
1531,greenhouse---segu_est.xml,"plants, pipe, greenhouse"
1532,greenhouse---serreyu.xml,"floor, plant pot occluded, plant, plant pot, plants, plants pot"
1533,grocerystore---167613_3.xml,"jar, mirror, floor, ceiling, jars, boxs, lamps, lamp, packet, window occluded, bottle, stand, wall, bag, bags, bag occluded, bags occluded"
1534,grocerystore---1ng10a.xml,"floor, margarine, showcase, wall, sausage, eggs"
1535,grocerystore---610x.xml,"person occluded, floor, ceiling, boxs, cabbages, stands, lamps, lamp, price, stand, sign, clothes, baby carriage, shopping trolley, bags, oniones, column, stand clothes"
1536,grocerystore---800px_Fett_supermarkt.xml,"floor, margarine, wall, showcase, box"
1537,grocerystore---800px_Obst_supermarkt.xml,"mirror, bananas, ceiling, floor, apples, boxs, pineapple, lamp, shelves, cold store, wall, basket, fruit, sign, box"
1538,grocerystore---Bashas_Int2_.xml,"floor, ceiling, stads, stand occluded, lamps, scales, bottles, shelves, stand, wall, display stand, bags, showcase"
1539,grocerystore---big_Grocery_Store.xml,"floor, ceiling, cakes, boxs, cans, pineapple, fruits, vegetables, bottles, bottle, shelves, wall, tray, pack, basket"
1540,grocerystore---cbra3.xml,"floor, ceiling, baskets, boxs, box crop, merchandise, shelves, box"
1541,grocerystore---DSCN0258.xml,"floor, ceiling, boxs, stands, sopping cart occluded, person standing, lamps, wall, stand, sopping cart, bag, person occluded, sign, people, person walking"
1542,grocerystore---f2b51ff9_67ac_4ffc_8efa_1355088ad5b6.xml,"person occluded, floor, tomatoes, vegetables, basket, bag, shopping cart, jars, showcase, potatoes, bananas"
1543,grocerystore---grocery_isle.xml,"jar, floor, ceiling, fridger, boxs, tins, lamp, shelves, jars, box"
1544,grocerystore---gs_image_Grocery_LEED_09_10.xml,"person occluded, floor, ceiling, apples, boxs, tomatoes, counter, fruits, person standing, entrance, stands, lamp, wall, stand, shopping cart, column"
1545,grocerystore---IMG_4862BeerinNewHampshire.xml,"floor, ceiling, boxs, cans, packs, bottles, shelves, wall, pack, showcase, box"
1546,grocerystore---Market5.xml,"cash register, floor, ceiling, jars, counter, shelves, wall, stand, sign"
1547,grocerystore---mod16b.xml,"floor, cheeses, ceiling, trolley, cheese, sign, showcase"
1548,grocerystore---shop16.xml,"floor, ceiling, lamp, wall, stand, showcase"
1549,grocerystore---shop17.xml,"floor, ceiling, toys, lamp, shelves"
1550,grocerystore---supermarche_1.xml,"text, ceiling, floor, boxs, lamp, bottles, wall, purse, showcase, person walking"
1551,grocerystore---supermercato_fs.xml,"floor, ceiling, counter, entrance, bulb, lamp, trolley, wall, stand, swivel chair occluded, column"
1552,gym---118094196_dd8cc14df0.xml,"mirror, exercise machine, ceiling, floor, bench, lamp, wall, weights"
1553,gym---biosite_gym.xml,"exercise machine, ceiling, dumbells, window, lamp crop, floor, bench occluded, bench, bar, lamp, wall, weights"
1554,gym---fieldhouse_weightroom.xml,"floor, exercise machine, bench crop, wall, picture"
1555,gym---Gym05.xml,"exercise machine, ceiling, floor, windows, exercise machine occluded, wall, weights"
1556,gym---gym09.xml,"mirror, floor, ceiling, gym machine, wall, picture, column"
1557,gym---Gym1_png.xml,"floor, exercise machine, poster, exercise bike, treadmill, wall, sign, photo"
1558,gym---Gym432.xml,"mirror, exercise machine, ceiling, peson walking, window, exercise bike, floor, bench, lamp, towel, wall, treadmills, person, person walking"
1559,gym---gym45.xml,"mirror, floor, ceiling, lamp crop, exercise machine, tv, lamp, exercise machine occluded, wall, weights, person"
1560,gym---GymInt1.xml,"exercise machines, mirror, poster, ceiling, exercise machine, floor, exercise bike, exercise bikes, person, lamp, door, wall, column"
1561,gym---GYM_C.xml,"exercise machine, floor, window, exercise bike, exercise bike crop, bucket occluded, door, wall, picture, exercise machine crop, bucket"
1562,gym---Gym_Equipment_Cardio.xml,"strecher crop, floor, exercise machine, treadmill, exercise machine occluded, wall, ball, bucket"
1563,gym---gym_floor_mirror_view.xml,"exercese machine, mirror, exercise machine, ceiling, floor, bench crop, lamp, wall, grille"
1564,gym---herade_inside.xml,"floor, mat, asymmetric bars, lamp, horizontal bar, wall, box"
1565,gym---media39989.xml,"exercise machine, ceiling, floor, lamp, exercise bench, wall, weights, support"
1566,gym---refurbished_gym_equipment.xml,"exercise machine, ceiling, window, floor, lamp, wall"
1567,gym---SalleMuscu.xml,"floor, ceiling, window, exercise machine, poster, bench occluded, bench, lamp, exercise machine occluded, wall, weight"
1568,gym---VAVORITE_GYM_SHOT_DIGITAL.xml,"exercise machine, ceiling, weights crop, dumbells, window, floor, tv, bench, lamp, exercise machine occluded, wall, exercise manchine, weights, exercise machine crop, photo"
1569,gym---velocity_hoboken_gym.xml,"exercise machine, ceiling, window, floor, dumbells, door, wall"
1570,gym---web_cardio_theatre_gym.xml,"floor, tv, exercise bike crop, treadmill crop, clock crop, treadmill occluded, wall, fan occluded, beam"
1571,hairsalon---11555455012.xml,"faucet, soap bottle, floor, armchair, towels, auxiliary trolley, washbasin, door crop, wall, fire extinguisher, shelf"
1572,hairsalon---1871389960_44f51e02e4.xml,"mirror, floor, ceiling, swivel chair, washbasin, lamp, plant, wall, armchair occluded, washbasin occluded, photo"
1573,hairsalon---296614426_3b58446e42.xml,"drawers, mirror crop, ceiling, floor, mirror occluded, swivel chair, drawers occluded, lamp, chair, furniture crop, wall, furniture occluded, picture, swivel chair occluded"
1574,hairsalon---6988.xml,"curtain, mirror, floor, ceiling, soap bottle, plant pot occluded, counter, swivel chair, auxiliary trolley, furniture, plant, armchair crop, lamp, door, frame, wall, telephone, photo"
1575,hairsalon---coiffure.xml,"mirror, floor, window, armchair, swivel chair, lamp, wall, swivel chair occluded, shelf, socket"
1576,hairsalon---DVP4957863_P.xml,"mirror, floor, ceiling, broom, swivel chair, person standing, lamp, person sitting occluded, wall, grille"
1577,hairsalon---foa6agrande.xml,"mirror, soap bottle, floor, washbasin, wall, tray, support"
1578,hairsalon---hair_salon_hl.xml,"swivelchair, mirror, floor, ceiling, window, armchair, table, auxiliary trolley, sofa, lamp, wall"
1579,hairsalon---HPIM0491.xml,"mirror, floor, ceiling, swivel chair, lamp, wall, shelf"
1580,hairsalon---large_img_nj.xml,"floor, armchair, washbasin, armchair crop, wall, separation, sign, door occluded"
1581,hairsalon---p01_10_07_1833.xml,"mirror, floor, ceiling, window, swivel chair, clock, hairdryer, auxiliary trolley, lamp, chair, washbasin, towel, chairs crop, wall, shelves"
1582,hairsalon---salon1.xml,"mirror, floor, ceiling, window, armchair, swivel chair, hairdryer, lamp, armchair crop, shelves, fan, wall, picture, armchair occluded, stand, sign"
1583,hairsalon---salon10.xml,"jar, faucet, mirror, countertop, ceiling, floor, tin, armchair, dressing table, hairdryer, lamp, blusher brush, dressing table occluded, wall, armchair occluded, sink"
1584,hairsalon---Salon1111.xml,"mirror, poster, ceiling, floor, cape, swivel chair, washing hair, lamp, chair, plant, plant pot, chair occluded, shelves, wall, plants, swivel chair occluded, shelf, box"
1585,hairsalon---salon3.xml,"mirror, countertop, ceiling, soap bottle, floor, armchair, furniture, washbasin, chair, chair crop, door, chair occluded, armchair crop, furniture occluded, lamp, blusher brush, wall, airspray"
1586,hairsalon---salon345.xml,"wll, mirror, poster, ceiling, floor, swivel chair, washbasin, lamp, furniture, seats, closer, lamp hair, wall, stand, furniture occluded, swivel chair occluded"
1587,hairsalon---SalonCoiffureMontelimar4.xml,"poster, ceiling, floor, mirror occluded, mirror occlude, armchair, lamp, wall, stand"
1588,hairsalon---Salon_innenaufnahme_03.xml,"faucet, mirror, floor, countertop, lamp crop, drawers, sofa crop, swivel chair crop, swivel chair, washbasin, lamp, bottle, wall, stand, washbasin occluded"
1589,hospitalroom---hospital061113_3_560.xml,"chair, wall, stretcher crop, large window"
1590,hospitalroom---hospital_room_sm.xml,"curtain, floor, pillow, window, armchair crop, door, wall, bed"
1591,hospitalroom---Hospital_room_ubt.xml,"curtain, floor, window, wall, bed crop, bed"
1592,hospitalroom---int180.xml,"floor, X-rays bed, ceiling, window, partition wall, life preserver, door, wall, medical machine"
1593,hospitalroom---int197.xml,"set of instruments, ceiling, window, floor, X-rays, stretcher, wall"
1594,hospitalroom---lister_hospital_05.xml,"curtain, floor, ceiling, stretcher occluded, window, equipment, person standing, stretcher, door, wall, furniture occluded, auxiliary table, person occluded"
1595,hospitalroom---op_Room.xml,"curtain, drawers, floor, ceiling, lamp crop, stool, trolley tray, lamp, cupboard, stretcher, wall, bucket"
1596,hospitalroom---room232.xml,"faucet, countertop, floor, ceiling, partition wall, reclining chair occluded, washbasin, lamp, cupboard, wall, medical machine"
1597,inside_bus---inside_bus_004.xml,"windshield occluded, window, seats occluded, bar, lamp, inside bus, person sitting occluded, window occluded, seat occluded, door occluded"
1598,inside_bus---inside_bus_006.xml,"window, bars, seats occluded, lamp, inside bus, seats, window occluded"
1599,inside_bus---inside_bus_014.xml,"window, windshield, bar, inside bus, seats, person sitting occluded, seat, bag, driver occluded"
1600,inside_bus---inside_bus_019.xml,"mirror, window, windshield, bar, inside bus, person crop, person occluded, sign"
1601,inside_bus---inside_bus_024.xml,"curtain, windshield occluded, window, lamp, inside bus, seats, seats crop, door occluded"
1602,inside_bus---inside_bus_026.xml,"inside bus, seats, windows, window"
1603,inside_bus---inside_bus_029.xml,"window, air conditioning, inside bus, seat crop, lamp, sign, seat occluded"
1604,inside_bus---inside_bus_034.xml,"mirror crop, window, bars, inside bus, seats, separation"
1605,inside_bus---inside_bus_038.xml,"windshield occluded, mirror, bar, lamp, inside bus, seat crop, window occluded, fan, person crop, person occluded, seat occluded, door occluded"
1606,inside_bus---inside_bus_044.xml,"window, seats occluded, bar, air conditioning, inside bus, seat, seat occluded"
1607,inside_bus---inside_bus_054.xml,"window, handle bar, person sitting, inside bus, person sitting occluded, person sitting crop"
1608,inside_bus---inside_bus_061.xml,"windshield occluded, window, inside bus, seats, person sitting occluded, person sitting crop, seat occluded"
1609,inside_bus---inside_bus_066.xml,"window, handle, screen, bar, inside bus, person sitting occluded, seat, person crop, person occluded, seat occluded, door occluded"
1610,inside_bus---inside_bus_076.xml,"inside bus, window occluded, person crop, person occluded, seat occluded"
1611,inside_bus---inside_bus_078.xml,"window, handle bar, handle bars, inside bus, seats, person sitting occluded"
1612,inside_bus---inside_bus_089.xml,"curtain, mirror, window, windshield, lamp, inside bus, seats, person sitting occluded"
1613,inside_bus---inside_bus_091.xml,"lamp crop, screen, seats occluded, lamp, inside bus, seats, person sitting occluded, window occluded, seat, person crop, bag, seat occluded, seats crop"
1614,inside_bus---inside_bus_094.xml,"window, lamp, inside bus, seats, seat crop, window occluded, seat"
1615,inside_subway---inside_subway_0055.xml,"rifle, window, hat, lamps, seat crop, seats, person sitting occluded, window occluded, seat, person sitting crop, inside subway, person occluded, seat occluded, person walking"
1616,inside_subway---inside_subway_0076.xml,"window, handle, bars, lamp, seats, door, seat, inside subway, door occluded"
1617,inside_subway---inside_subway_0085.xml,"window, fire extinguisher occluded, handle, bar, seat crop, pane, lamp, person sitting occluded, doors, window occluded, inside subway, sign, seat occluded"
1618,inside_subway---inside_subway_0088.xml,"text, stool, window, lamp crop, handle, person standing, bar, person sitting, lamp, seats, person sitting occluded, inside subway, door occluded"
1619,inside_subway---inside_subway_0113.xml,"book, bar, person sitting, seats, doors, window occluded, person sitting crop, inside subway, person occluded, newspaper"
1620,inside_subway---inside_subway_0115.xml,"window, bar, seats, map, inside subway, door occluded"
1621,inside_subway---inside_subway_0134.xml,"bar, person crop, bar occluded, inside subway, person occluded"
1622,inside_subway---inside_subway_0146.xml,"people sitting, window, book occluded, bars, screen, person standing, bar, person sitting, lamp, lamps, person sitting occluded, backpack, person sitting crop, inside subway, seat occluded, door occluded, person standing occluded"
1623,inside_subway---inside_subway_0154.xml,"bars, person sitting, door, seat, inside subway"
1624,inside_subway---inside_subway_0194.xml,"inside subway, seats, handle bar"
1625,inside_subway---inside_subway_0208.xml,"lamp crop, bar, lamp, person crop, inside subway, person occluded"
1626,inside_subway---inside_subway_0220.xml,"handle, seats occluded, lamps, seats, person sitting occluded, person crop, inside subway, person occluded, seat occluded, bicycle crop, person standing occluded"
1627,inside_subway---inside_subway_0240.xml,"person sitting crop, lock, camera, seats, wall, purse occluded, bag"
1628,inside_subway---inside_subway_0243.xml,"magazine, window, book, lamps, person sitting occluded, person crop, person sitting crop, inside subway, person occluded, door occluded, person standing occluded"
1629,inside_subway---inside_subway_0257.xml,"magazine, text, window, book, seats occluded, bar, door crop, seats, person sitting occluded, inside subway"
1630,inside_subway---inside_subway_0269.xml,"window, oar, bars, window crop, person sitting occluded, person sitting crop, inside subway"
1631,inside_subway---inside_subway_0272.xml,"text, handle, person standing, person sitting occluded, inside subway"
1632,inside_subway---inside_subway_0273.xml,"window, book, bar, person sitting, lamp, map, seats, person sitting occluded, inside subway, person, doors occluded"
1633,inside_subway---inside_subway_0291.xml,"text, window, bar, person sitting, seat crop, seats, seat, inside subway, door occluded"
1634,inside_subway---inside_subway_0378.xml,"window, handle bar, lamp, pane, seats, door, person sitting occluded, seat, sign, inside subway, seat occluded, door occluded"
1635,inside_subway---inside_subway_0398.xml,"bar, person sitting, lamp, person sitting occluded, person sitting crop, inside subway, person occluded, door occluded"
1636,inside_subway---inside_subway_0401.xml,"window, person sitting occluded, window occluded, inside subway, sets crop, sign"
1637,inside_subway---inside_subway_0418.xml,"window, handle, bar, seat, person crop, person sitting crop, inside subway, sign, photo"
1638,jewelleryshop---30446026.xml,"shelves, wall, purse, display stand"
1639,jewelleryshop---3607308_scaled_416x312.xml,"hat, clock, necklace, lamp, earrings, wall, stand, pendant"
1640,jewelleryshop---boutique66.xml,"floor, jewels, lamp, bracelets, earrings, wall, showcase, support"
1641,jewelleryshop---boutiqueoo.xml,"floor, ceiling, armchair, flowers, necklace, table occluded, plant, light, vase, shelves, stand, picture, auxiliary table, clothes, glass door, showcase, plant pot crop"
1642,jewelleryshop---garnetsDSC00059.xml,"counter, necklace, ring, bracelet crop, earrings, earring, showcase, bracelet"
1643,jewelleryshop---newyork_caron_boutique.xml,"floor, ceiling, counter, flask, column ocluded, lamp, sofa occluded, wall, shelf, showcase, column"
1644,jewelleryshop---park_jewellers.xml,"floor, ceiling, text, counter, lamp, door, wall, shop window, building, sign, showcase"
1645,jewelleryshop---silver_jewellery_shop1.xml,"text, ceiling, floor, counter, shelves, wall, showcase"
1646,kindergarden---100_0034.xml,"book, board, chair occluded, drawing, table occluded, door, basket, toy, floor, ceiling, table, chair, doll, bucket, toys, lamp, shelves, wall, box"
1647,kindergarden---100_1356_0096.xml,"toy, floor, ceiling, window, toys, table, drawing, board, lamp, shoe, chair occluded, shelves, wall, basket, door occluded"
1648,kindergarden---classA01.xml,"toy, curtain, poster, floor, window, toys, shelves crop, photo, furniture, door, shelves, abacus, wall, armchair occluded, door occluded"
1649,kindergarden---classroom12.xml,"toy, curtain, poster, ceiling, window, floor, books, toys, flowers, drawing, blackboard, lamp, shelves, wall, box"
1650,kindergarden---classroom2.xml,"curtain, toy, floor, ceiling, window, table occluded, furniture, lamp, furniture crop, chair occluded, wall, furniture occluded, table crop, door occluded"
1651,kindergarden---classroom_large2.xml,"closet occluded, poster, board, furniture, chair occluded, drawing, table occluded, door, basket, toy, floor, ceiling, table, chair, cupboard, doll, bucket, lamp, shelves, table crop, wall, crayons, papers, box"
1652,kindergarden---DSC05012.xml,"toy, poster, ceiling, window, floor, toys, clock, window occluded, shelves, table crop, wall"
1653,kindergarden---lehuaroom.xml,"toy, floor, ceiling, pane, door, shelves, fan, picture, wall, basket"
1654,kindergarden---Picture_042.xml,"folder, book, paper, furniture, bucket occluded, chair occluded, table occluded, chair crop, vase, folders, basket, basket occluded, toy, floor, table, flowers, box crop, paper cup, bulletin board, shelves, wall, papers"
1655,kindergarden---play_area_and_windows_large2.xml,"furniture, chair occluded, window, drawing, table occluded, door, stand, basket, radidator, photo, rocking chair, toy, rug, floor, ceiling, door occluded, toys, lamp, shelves, table crop, wall, box"
1656,kindergarden---pre2.xml,"floor, ceiling, lamp crop, boxs, toys, table, board, furniture, chair, litter bin, monitor, wall, shelves, furniture occluded, separation, CPU, desk"
1657,kindergarden---prek1.xml,"toy, floor, ceiling, toys, slide, table occluded, handrail, shelves, wall, stand, staircase"
1658,kindergarden---preschool1.xml,"poster, boxs, board, furniture, furniture crop, chair occluded, chest, drawing, table occluded, decoration heart, basket, rocking chair, floor, ceiling, table, recorder, lamp, shelves, wall"
1659,kindergarden---PreschoolClassroom1.xml,"rug, floor, window, toys, music system, board, drawing, paper, bulletin board, shelves, wall, basket, rocking chair"
1660,kindergarden---Preschool_Place_Market.xml,"toy, floor, person standing, toy crio, wall, stand, person occluded"
1661,kindergarden---SA_3_4_PS_Classroom_pictures_011_2_.xml,"toy, closet, floor, ceiling, baket, tissue box, decoration, table, drawing, board, table occluded, furniture, lamp, chair, cupboard, chair occluded, wall, photo"
1662,kindergarden---SA_Pre_K_PS_Classroom_pictures_002.xml,"poster, boxs, armchair, chair occluded, window, table occluded, stand, shelves occluded, toy, rug, floor, ceiling, boar, littel bin, lamp, wall, shelves, desk, box"
1663,kindergarden---toddlers.xml,"toy, cuddly toys, curtain, poster, floor, window, toys, table, decoration, photos, drawing, window occluded, shelves, wall, number, ball, cuddly toy"
1664,kitchen---000106949b.xml,"kitchen utensils, switch, handle, vent, salt_pepper cellar, wine bottle, oven, extractor hood, cupboard, stove, fridge, drawer, sink"
1665,kitchen---003.xml,"window, book, table, plastic chair, clock, counter, oven, chair, adjustable lamp, door, cabinet, wardrobe, painting, wall, chair leg, table leg"
1666,kitchen---007330543a.xml,"rug, floor tile, Stove, Power outlet, pwer outlet, bottles, cabinet, bottle, drawer, pot, stovetop, Sink"
1667,kitchen---100_1238.xml,"microwave oven, spice jar, rooster, handle, counter, door handle, cookie jar, hinge, door, chord, cabinet, wall, spice rack, telephone, Tiny Door"
1668,kitchen---100_2855.xml,"kitchen sink, kitchen faucet, handle, dish soap, knife, tile, kitchen cabinet, cutting board, dishwasher, cabinet door with windows, slow cooker, dishrack, ashtray, cabinet door, counter, cabinet door handle, electrical outlet, canister, tuna fish can, raw disposal basket"
1669,kitchen---1208_hall_entrada_010.xml,"handle, paper towel, Tile, fridge, worktop, Door, door, fascia, basket, ceiling, Light Switch, water bottle, cupboard, bottle, doormat, ceramic tile, shelf, faucet, Stool, wall clock, lamp, wall"
1670,kitchen---2326_1.xml,"floor, window, oven, range hood, cooker, sink"
1671,kitchen---2335_1.xml,"cooktop, tile, stove top, dishes, handle, tablecloth, knobs, extractor hood, cabinets, plug, oven, cabinet, kitchen drawers, woodfloor, sink"
1672,kitchen---aa014484.xml,"curtain, floor, ceiling, window, kettle, table, counter, cabinets, oven, plant, chair, cabinet, tray, bowl, ceiling lamp, hood, pot, sink"
1673,kitchen---aa041720.xml,"curtain, dish rack, air vent, dish towel, soap, window, wall outlet, cutting board, counter, plates, utensils, cabinets, cabinet, sink faucet, sink, toaster"
1674,kitchen---apartments_ind_2_043.xml,"microwave, floor, window, kettle, dishwasher, kitchen unit, oven, stove, range hood, washing machine, wall, fridge, drawer"
1675,kitchen---apto_025.xml,"tile, faucet, Handle, water tap, handle, kitchen hood, worktop, tiles, chair, stove, vase, dish drainer, shelves, drawer, pot, shelf, sink"
1676,kitchen---apto_flavia_015.xml,", faucet, floor, stool, window, drawer, wall, picture, fridge, kitchen cupboards, kitchen worktop, beam, cupboard door, socket"
